participant,codigo,window,blink_mean,blink_std,blink_p10,blink_p90,eye_squint_mean,eye_squint_std,eye_squint_p10,eye_squint_p90,eye_wide_mean,eye_wide_std,eye_wide_p10,eye_wide_p90,gaze_out_mean,gaze_out_std,gaze_out_p10,gaze_out_p90,gaze_down_mean,gaze_down_std,gaze_down_p10,gaze_down_p90,gaze_up_mean,gaze_up_std,gaze_up_p10,gaze_up_p90,smile_mean,smile_std,smile_p10,smile_p90,frown_mean,frown_std,frown_p10,frown_p90,mouth_press_mean,mouth_press_std,mouth_press_p10,mouth_press_p90,jaw_open_mean,jaw_open_std,jaw_open_p10,jaw_open_p90,brow_down_mean,brow_down_std,brow_down_p10,brow_down_p90,brow_inner_up_mean,brow_inner_up_std,brow_inner_up_p10,brow_inner_up_p90,cheek_squint_mean,cheek_squint_std,cheek_squint_p10,cheek_squint_p90,nose_sneer_mean,nose_sneer_std,nose_sneer_p10,nose_sneer_p90,expresividad_mean,expresividad_std,expresividad_p10,expresividad_p90,yaw_mean,yaw_std,yaw_p10,yaw_p90,pitch_mean,pitch_std,pitch_p10,pitch_p90,roll_mean,roll_std,roll_p10,roll_p90,body_motion_mean,body_motion_std,body_motion_p10,body_motion_p90,hand_motion_mean,hand_motion_std,hand_motion_p10,hand_motion_p90,hand_present_mean,hand_present_std,hand_present_p10,hand_present_p90,blink_rate_min,gaze_aversion_frac,mouth_open_frac,head_motion_mean,hand_visible_frac
029_1007466021,29,12,0.36728841066360474,0.22027815878391266,0.06447852402925491,0.7004352807998657,0.18716470897197723,0.06486134231090546,0.11444152891635895,0.28117963671684265,0.004171176813542843,0.006058473605662584,0.0004715019022114575,0.010365576483309269,0.14388297498226166,0.07238394767045975,0.07272832840681076,0.24765457212924957,0.5898045897483826,0.2015874832868576,0.25708162784576416,0.8357858061790466,0.011759448796510696,0.01831771247088909,0.0019721072167158127,0.025991827249526978,0.20047152042388916,0.19527052342891693,0.004071062430739403,0.45626139640808105,0.006923071574419737,0.024535290896892548,7.77967507019639e-05,0.01530890166759491,0.047655683010816574,0.05110938102006912,0.013516074046492577,0.08608222007751465,0.12921355664730072,0.12484845519065857,0.005684450268745422,0.303702712059021,0.002456959569826722,0.004422692582011223,0.0002737163449637592,0.004807568155229092,0.27750712633132935,0.17911049723625183,0.10353675484657288,0.5163386464118958,1.5968888646966661e-06,1.2860666629421758e-06,3.9360611481242813e-07,3.6855449252470862e-06,2.412103640381247e-06,1.0322565913156723e-06,1.1362822078808676e-06,3.958597062592162e-06,0.11518504470586777,0.03742288425564766,0.06791597604751587,0.16421370208263397,4.308710098266602,6.277256965637207,-5.465874195098877,10.553295135498047,-1.6618167161941528,4.60339879989624,-6.849693298339844,3.0309712886810303,-9.671625137329102,9.135459899902344,-20.011459350585938,4.943390846252441,0.035046376287937164,0.01964886300265789,0.01756400242447853,0.06506049633026123,,,,,0.0,0.0,0.0,0.0,48.0,0.86,0.18,3.2355148792266846,0.0
029_1007466021,29,13,0.29334619641304016,0.1561288833618164,0.1229325458407402,0.48438748717308044,0.15959662199020386,0.0775756686925888,0.0946853831410408,0.22632907330989838,0.0034839711152017117,0.0024876247625797987,0.0011248199734836817,0.00648109707981348,0.13112635910511017,0.058070480823516846,0.07196852564811707,0.21059809625148773,0.574586033821106,0.14546602964401245,0.4776310324668884,0.7110185027122498,0.01227642223238945,0.029557382687926292,0.003948839846998453,0.01025056466460228,0.176240012049675,0.17334897816181183,0.0174512080848217,0.4673473834991455,0.00245314440689981,0.006489189807325602,6.143402424640954e-05,0.005808550864458084,0.03948068991303444,0.02116483822464943,0.017780851572752,0.062889963388443,0.08754096925258636,0.09030444175004959,0.004980947356671095,0.24271830916404724,0.008833220228552818,0.03422515466809273,1.9518189219525084e-05,0.006565947085618973,0.4099612832069397,0.3066771626472473,0.040623292326927185,0.8826497793197632,1.4438115840675891e-06,1.0894539173023077e-06,3.0493742997350637e-07,2.6815669116331264e-06,2.6315883587813005e-06,1.2733604535242193e-06,1.2641888815778657e-06,4.225878910801839e-06,0.12359104305505753,0.047375358641147614,0.06684359908103943,0.18529421091079712,6.896627902984619,3.174016237258911,3.734889268875122,11.912914276123047,-4.322495460510254,4.150696277618408,-10.153300285339355,-0.22305932641029358,-9.796473503112793,4.240063190460205,-15.463191986083984,-4.694070816040039,0.04055332764983177,0.03111148811876774,0.017835991457104683,0.07618322968482971,,,,,0.009999999776482582,0.09949874877929688,0.0,0.0,24.0,0.96,0.09,2.481394052505493,0.009999999776482582
029_1007466021,29,14,0.256096750497818,0.23345915973186493,0.031102392822504044,0.6498059630393982,0.1367185264825821,0.07432819157838821,0.06521675735712051,0.2183247208595276,0.008779900148510933,0.008947663940489292,0.0006875126855447888,0.02191339246928692,0.14040738344192505,0.06870409846305847,0.07282056659460068,0.22281888127326965,0.5348231196403503,0.23411206901073456,0.2390972226858139,0.8474478721618652,0.016744937747716904,0.026907864958047867,0.0017986245220527053,0.02761613205075264,0.3036350905895233,0.21432651579380035,0.022508377209305763,0.5586005449295044,0.0019177374197170138,0.0028218685183674097,5.526779932552017e-05,0.0069375415332615376,0.06150807440280914,0.04807519540190697,0.02354450151324272,0.11425763368606567,0.12232963740825653,0.12715837359428406,0.0017597940750420094,0.3287867307662964,0.0018211115384474397,0.0023249152582138777,0.0001210161717608571,0.005243716295808554,0.4799014925956726,0.2688753604888916,0.13856981694698334,0.8486277461051941,1.3603712432086468e-06,1.006761067401385e-06,4.4789135245082434e-07,2.9043796985206427e-06,2.342438619962195e-06,1.175616944237845e-06,1.2690760513578425e-06,3.351344503244036e-06,0.13308820128440857,0.041258618235588074,0.07564516365528107,0.17639420926570892,7.61678409576416,5.0301408767700195,1.7314006090164185,14.4544038772583,-4.058090686798096,4.696317195892334,-10.822419166564941,2.68945050239563,-8.360819816589355,7.533397674560547,-18.220218658447266,2.7209153175354004,0.03700876608490944,0.024806363508105278,0.015790307894349098,0.06732439994812012,,,,,0.0,0.0,0.0,0.0,36.0,0.82,0.21,2.8550539016723633,0.0
029_1007466021,29,15,0.26461684703826904,0.23742030560970306,0.027464067563414574,0.5641438961029053,0.13668352365493774,0.048685312271118164,0.08656015247106552,0.20842067897319794,0.007897806353867054,0.007261455059051514,0.0010658642277121544,0.018666986376047134,0.14002148807048798,0.04340577870607376,0.07864689826965332,0.19707056879997253,0.4350641667842865,0.26350051164627075,0.11549308896064758,0.7222884893417358,0.023357249796390533,0.026536574587225914,0.0037583173252642155,0.050874195992946625,0.2638218402862549,0.21555538475513458,0.05982719361782074,0.6302570104598999,0.0016628749435767531,0.0027246226090937853,0.0001399141037836671,0.0033474855590611696,0.06567742675542831,0.032780859619379044,0.022371508181095123,0.10621657222509384,0.06079433858394623,0.0814402624964714,0.0017518519889563322,0.17486201226711273,0.006100746802985668,0.00454068835824728,0.0012117211008444428,0.012203835882246494,0.15502074360847473,0.08903100341558456,0.07075169682502747,0.2825474739074707,1.0845811857507215e-06,7.037258455966366e-07,5.393936817199574e-07,2.2082915620558197e-06,2.475314431649167e-06,1.0834377235369175e-06,1.4153689562590444e-06,4.020321284770034e-06,0.09904482960700989,0.032225023955106735,0.06281860172748566,0.15191267430782318,9.41064453125,4.96597146987915,2.9802052974700928,16.520244598388672,-7.123473644256592,7.019818305969238,-14.729177474975586,1.8530677556991577,-7.551861763000488,7.7190260887146,-16.80821990966797,3.966230869293213,0.023089639842510223,0.011448647826910019,0.010659899562597275,0.03857630491256714,,,,,0.0,0.0,0.0,0.0,18.0,0.53,0.04,1.1987208127975464,0.0
029_1007466021,29,16,0.3320392966270447,0.22659096121788025,0.04823816195130348,0.655600905418396,0.15499967336654663,0.0785696879029274,0.07559064030647278,0.26369747519493103,0.0065410868264734745,0.008612292818725109,0.0006755969952791929,0.017840268090367317,0.13405044376850128,0.07623042911291122,0.06974800676107407,0.26019275188446045,0.5726262331008911,0.24709998071193695,0.13771304488182068,0.8382822871208191,0.0219326950609684,0.04546908289194107,0.002161033684387803,0.061227697879076004,0.1495642513036728,0.21042761206626892,0.006472710520029068,0.5206747055053711,0.014973797835409641,0.026045765727758408,0.00012933350808452815,0.05877643823623657,0.03390175476670265,0.03345618024468422,0.00676423916593194,0.0771595686674118,0.13518062233924866,0.13886500895023346,0.0046720667742192745,0.3560957610607147,0.006545431446284056,0.011653137393295765,0.00016332471568603069,0.019553160294890404,0.2728651463985443,0.2069498896598816,0.029923127964138985,0.576301097869873,1.5431068050020258e-06,1.3562598724092823e-06,3.531016830038425e-07,2.8813290100515587e-06,3.1767649488756433e-06,1.611738071005675e-06,1.3676506114279618e-06,4.988123237126274e-06,0.1099407896399498,0.04208245128393173,0.05373624339699745,0.15342997014522552,6.065440654754639,5.787055015563965,0.25392404198646545,10.344328880310059,-1.3530552387237549,6.119015216827393,-7.665602684020996,4.442944049835205,-14.038932800292969,7.47080659866333,-22.68185806274414,-3.6667940616607666,0.03272923082113266,0.01695925183594227,0.014397566206753254,0.05497031658887863,,,,,0.0,0.0,0.0,0.0,54.0,0.84,0.17,3.52340030670166,0.0
029_1007466021,29,17,0.4778079092502594,0.18071702122688293,0.2780957818031311,0.7343514561653137,0.2423611581325531,0.09563924372196198,0.1479705572128296,0.35951241850852966,0.001756184850819409,0.0018946187337860465,0.00041792343836277723,0.003582153469324112,0.13740120828151703,0.06744972616434097,0.0711967721581459,0.22829169034957886,0.6802330613136292,0.14110735058784485,0.49513009190559387,0.8518906235694885,0.0057607050985097885,0.004921080078929663,0.001840831944718957,0.010362943634390831,0.4328073561191559,0.24991768598556519,0.046306028962135315,0.7222970724105835,0.0021332791075110435,0.004998928401619196,6.907317583682016e-05,0.0037492667324841022,0.0484892874956131,0.028069447726011276,0.02083650603890419,0.08514142781496048,0.12182369828224182,0.1250278800725937,0.002137446077540517,0.30604299902915955,0.003048333805054426,0.003110686084255576,0.00016670417971909046,0.006509991828352213,0.24491897225379944,0.20555712282657623,0.0881674587726593,0.6196993589401245,1.765290676303266e-06,1.5472915038117208e-06,3.4989639630111924e-07,3.7635395528923254e-06,3.188039727319847e-06,1.7362008293275721e-06,1.397047867612855e-06,5.3460485105460975e-06,0.1346101611852646,0.04476121813058853,0.07599105685949326,0.1963181495666504,5.380343437194824,6.505353927612305,-1.998526692390442,14.714374542236328,-2.657554864883423,5.5992302894592285,-9.76728630065918,4.911532878875732,-10.003613471984863,7.138690948486328,-17.177875518798828,0.7670650482177734,0.05823737755417824,0.0461784303188324,0.01738494262099266,0.12455002218484879,,,,,0.019999999552965164,0.14000000059604645,0.0,0.0,48.0,0.99,0.23,4.183594226837158,0.019999999552965164
029_1007466021,29,18,0.38939806818962097,0.1850290596485138,0.16543026268482208,0.6527547836303711,0.19016394019126892,0.08542647957801819,0.10630287230014801,0.31202125549316406,0.004102171864360571,0.014781683683395386,0.0004425988590810448,0.004872922319918871,0.11071369796991348,0.044602181762456894,0.06872380524873734,0.16601037979125977,0.6690706610679626,0.12028490006923676,0.514978289604187,0.8343968987464905,0.005297830794006586,0.0028975210152566433,0.0018699923530220985,0.008679297752678394,0.150760680437088,0.17920304834842682,0.005684197414666414,0.42763277888298035,0.007669204846024513,0.02640916407108307,1.9372560927877203e-05,0.010379742830991745,0.04627044126391411,0.04719368368387222,0.010674241930246353,0.09200295805931091,0.08332538604736328,0.09123331308364868,0.0035124081186950207,0.23065362870693207,0.0019619008526206017,0.0018763331463560462,0.00036431357148103416,0.004381110891699791,0.2738345265388489,0.2063443809747696,0.09462175518274307,0.46118974685668945,1.0605397164908936e-06,1.0624511332935072e-06,1.9091270075932698e-07,2.616616939121741e-06,2.466517116772593e-06,1.2626635452761548e-06,9.968698577722535e-07,3.95558481613989e-06,0.10471372306346893,0.03290856257081032,0.0682206004858017,0.1480366736650467,4.138207912445068,5.314810752868652,-3.724736452102661,9.95637035369873,0.30600279569625854,5.754782676696777,-5.424000263214111,6.2464070320129395,-10.267265319824219,7.139397144317627,-19.580474853515625,-0.48900818824768066,0.07059983164072037,0.06017949432134628,0.015357914380729198,0.14266608655452728,0.14260345697402954,0.027267897501587868,0.11194787174463272,0.1752655953168869,0.07999999821186066,0.2712932229042053,0.0,0.0,48.0,1.0,0.07,4.5504021644592285,0.07999999821186066
029_1007466021,29,19,0.3757493495941162,0.2113891988992691,0.06491687893867493,0.7072563171386719,0.15540803968906403,0.07927104085683823,0.05006509646773338,0.2839822769165039,0.0046874284744262695,0.006273940671235323,0.00043666604324243963,0.017292771488428116,0.12369932234287262,0.042420919984579086,0.07971228659152985,0.188677579164505,0.655571460723877,0.1289079636335373,0.4803234338760376,0.8381473422050476,0.005173662211745977,0.0027051845099776983,0.001779097132384777,0.008906012400984764,0.17512132227420807,0.22110579907894135,0.019981062039732933,0.6216288805007935,0.007994862273335457,0.011864174157381058,0.00021640281192958355,0.02506987564265728,0.06852945685386658,0.12223801016807556,0.01672534830868244,0.10799166560173035,0.07142776995897293,0.0741494819521904,0.003016058122739196,0.18453632295131683,0.0017734988359734416,0.0011654994450509548,0.0004321546875871718,0.0033661427441984415,0.2388838827610016,0.09819907695055008,0.12373725324869156,0.3983801305294037,1.332922579422302e-06,8.297671456602984e-07,3.684687328586733e-07,2.5081628791667754e-06,2.97274959848437e-06,1.1955146419495577e-06,1.4934407772670966e-06,4.5669903556699865e-06,0.10674674808979034,0.02151511237025261,0.0800437480211258,0.13139869272708893,8.774658203125,3.4422507286071777,4.069995880126953,13.708749771118164,-3.6376256942749023,6.871578216552734,-15.240399360656738,5.069764614105225,-11.076922416687012,4.622159004211426,-16.290042877197266,-4.65195369720459,0.03117429092526436,0.017580514773726463,0.01482797134667635,0.053926561027765274,,,,,0.0,0.0,0.0,0.0,30.0,1.0,0.02,1.6248562335968018,0.0
029_1007466021,29,20,0.2377370297908783,0.2271021008491516,0.028403716161847115,0.5519862174987793,0.1886834353208542,0.06410178542137146,0.12693066895008087,0.2691105306148529,0.006832206156104803,0.006542410235852003,0.0007170257158577442,0.014994818717241287,0.0888836607336998,0.024475760757923126,0.06569619476795197,0.1310417503118515,0.4304756820201874,0.2725808620452881,0.0294649675488472,0.7580472826957703,0.05758072808384895,0.11415237188339233,0.002705611055716872,0.24764585494995117,0.20151057839393616,0.2401343286037445,0.005214381497353315,0.5902133584022522,0.0017045881832018495,0.003150054020807147,8.374781464226544e-05,0.003976908978074789,0.03367999941110611,0.01940978318452835,0.01584787294268608,0.0627986341714859,0.12429635971784592,0.12184852361679077,0.007001856807619333,0.3228076696395874,0.005823605693876743,0.005465361289680004,0.0007419307949021459,0.012506350874900818,0.14867447316646576,0.1381199210882187,0.021882006898522377,0.32340046763420105,1.0040014331025304e-06,7.325209594455373e-07,2.616384904285951e-07,2.058279051198042e-06,2.4196458525693743e-06,1.2910760460727033e-06,9.774640830073622e-07,4.094091764272889e-06,0.08904500305652618,0.03463473543524742,0.04157470166683197,0.1359119862318039,5.811229228973389,2.51060152053833,2.466761589050293,8.846789360046387,-0.24778690934181213,2.9219772815704346,-3.6580774784088135,3.597806930541992,-0.3341699242591858,10.584746360778809,-14.649994850158691,16.088687896728516,0.0650988295674324,0.04530160129070282,0.02366659976541996,0.1334443986415863,0.08654222637414932,0.04761333018541336,0.049618229269981384,0.1278567612171173,0.10000000149011612,0.30000001192092896,0.0,0.09999847412109375,30.0,0.62,0.2,3.1747848987579346,0.10000000149011612
029_1007466021,29,21,0.3184366822242737,0.21112015843391418,0.07004434615373611,0.6690508127212524,0.22307005524635315,0.11367590725421906,0.11330030858516693,0.357943058013916,0.0047456868924200535,0.006180888041853905,0.0004167141451034695,0.009752542711794376,0.12788546085357666,0.07130711525678635,0.06688894331455231,0.2425246387720108,0.5610722303390503,0.17544129490852356,0.299554705619812,0.7727964520454407,0.011771521531045437,0.017569517716765404,0.0033452475909143686,0.022104062139987946,0.36589309573173523,0.3032730221748352,0.02587573602795601,0.8081817030906677,0.0026944128330796957,0.0043335105292499065,0.00010114366887137294,0.0074277292005717754,0.054143086075782776,0.03310120850801468,0.01367353554815054,0.09535298496484756,0.1356430947780609,0.09601800888776779,0.016427990049123764,0.2856190502643585,0.005530329886823893,0.005308221094310284,0.0008496238733641803,0.014345415867865086,0.1427599936723709,0.07986237108707428,0.039913639426231384,0.25002098083496094,1.771938741512713e-06,1.2251917951289215e-06,6.984250831010286e-07,3.554510612957529e-06,3.3673838970571524e-06,1.3726379393119714e-06,1.664090518715966e-06,4.931020612275461e-06,0.11250200122594833,0.035620544105768204,0.059873078018426895,0.157478928565979,7.4275360107421875,7.125424385070801,-2.168952703475952,15.659314155578613,1.4874459505081177,6.2989301681518555,-7.1688618659973145,8.748652458190918,-6.090475559234619,8.574854850769043,-16.90932846069336,6.148299694061279,0.08027035742998123,0.057620421051979065,0.024230096489191055,0.1585504412651062,0.16579915583133698,0.13982617855072021,0.07031641155481339,0.3613276183605194,0.10999999940395355,0.3128897249698639,0.0,1.0,48.0,0.93,0.16,4.253870487213135,0.10999999940395355
029_1007466021,29,22,0.45528531074523926,0.2111070603132248,0.09062356501817703,0.7033509016036987,0.18158143758773804,0.07199466973543167,0.07779628038406372,0.2779366672039032,0.003173290751874447,0.004490145016461611,0.0003733256598934531,0.01256147027015686,0.10081901401281357,0.04354952648282051,0.06869883090257645,0.15394890308380127,0.7131484150886536,0.1390179544687271,0.4974716305732727,0.8676734566688538,0.0044273738749325275,0.0029725637286901474,0.0014433895703405142,0.008791408501565456,0.19555242359638214,0.2365788370370865,0.009654837660491467,0.6266452074050903,0.009143785573542118,0.016505438834428787,0.0004021262866444886,0.02557464689016342,0.05515453964471817,0.07307671010494232,0.012688090093433857,0.09624078124761581,0.053631119430065155,0.0642610490322113,0.0024535036645829678,0.15045323967933655,0.0014521178090944886,0.001242913887836039,0.00019815815903712064,0.00301230326294899,0.34698963165283203,0.21003063023090363,0.1504378467798233,0.5994682908058167,2.095596073559136e-06,2.0424381546035875e-06,4.382140446068661e-07,4.201537649350939e-06,3.7281267850630684e-06,2.9652965167770162e-06,1.5050742376843118e-06,5.850588422617875e-06,0.12602023780345917,0.0331374853849411,0.08874945342540741,0.17108838260173798,11.595978736877441,4.280510902404785,6.374960422515869,17.411346435546875,-4.822079658508301,5.53383207321167,-13.75963306427002,0.40658795833587646,-11.447205543518066,5.71680212020874,-18.247404098510742,-4.0240607261657715,0.06348944455385208,0.0422244630753994,0.029282866045832634,0.1117706373333931,,,,,0.0,0.0,0.0,0.0,48.0,1.0,0.0,1.7915340662002563,0.0
029_1007466021,29,23,0.2386614978313446,0.18432828783988953,0.020133383572101593,0.49799641966819763,0.1427469402551651,0.0581478625535965,0.07305242866277695,0.22240281105041504,0.007705299183726311,0.009274269454181194,0.0010476162424311042,0.025890618562698364,0.12980610132217407,0.048839960247278214,0.078598253428936,0.1941559761762619,0.47334179282188416,0.2711813449859619,0.033432554453611374,0.74525386095047,0.047260235995054245,0.07934562861919403,0.003196615492925048,0.18362261354923248,0.08704870939254761,0.1293645203113556,0.0013218452222645283,0.29353249073028564,0.007994742132723331,0.017567284405231476,0.00022683633142150939,0.019441301003098488,0.0459417998790741,0.09721778333187103,0.004686412867158651,0.06569892168045044,0.0929371640086174,0.0891806036233902,0.0043584369122982025,0.21490973234176636,0.009716620668768883,0.014838553965091705,0.0007358028087764978,0.03007661923766136,0.15552832186222076,0.13031744956970215,0.018183518201112747,0.31409013271331787,1.0673531960492255e-06,8.66834454882337e-07,2.149947846419309e-07,2.372966719121905e-06,2.4651342300785473e-06,1.2836618452638504e-06,1.0549331364018144e-06,3.904608547600219e-06,0.08209160715341568,0.03632917255163193,0.03895438462495804,0.12808047235012054,6.911207675933838,4.717519283294678,0.051928456872701645,12.848931312561035,-1.7844743728637695,4.662159442901611,-6.2446441650390625,4.906726837158203,-8.153855323791504,6.2892069816589355,-13.682928085327148,2.8426506519317627,0.06599849462509155,0.04478997364640236,0.02666466496884823,0.11909597367048264,0.09796243160963058,0.0934353768825531,0.025622332468628883,0.2395167350769043,0.12999999523162842,0.3363034129142761,0.0,1.0,36.0,0.73,0.05,2.0034284591674805,0.12999999523162842
029_1007466021,29,24,0.3396206796169281,0.19978739321231842,0.0833873599767685,0.6513074636459351,0.14976629614830017,0.0769917219877243,0.0654628649353981,0.2527349889278412,0.004819305147975683,0.006614925339818001,0.0006587159587070346,0.012092959135770798,0.15340647101402283,0.057666461914777756,0.08216334879398346,0.22616736590862274,0.6577417850494385,0.13759605586528778,0.48872610926628113,0.8424797654151917,0.0054266490042209625,0.0039549595676362514,0.0016624877462163568,0.01123003102838993,0.11130407452583313,0.15417130291461945,0.00222232798114419,0.4029041528701782,0.00435876427218318,0.010718914680182934,5.360415525501594e-05,0.010898763313889503,0.04420207440853119,0.06593841314315796,0.00885574147105217,0.08485990762710571,0.08461501449346542,0.10645359009504318,0.002376047195866704,0.25601211190223694,0.001923899631947279,0.002577488776296377,8.598051863373257e-06,0.004689262248575687,0.39956414699554443,0.3451593518257141,0.07202650606632233,0.9478081464767456,1.6521157704119105e-06,1.392995955029619e-06,2.9600323614431545e-07,3.2902037219173508e-06,3.0854102988087106e-06,1.3878016034141183e-06,1.7207011069331202e-06,4.75074511996354e-06,0.12302099168300629,0.047521937638521194,0.06791222840547562,0.19183766841888428,7.004693031311035,3.617259979248047,1.4357192516326904,11.618499755859375,-5.86331844329834,3.043982744216919,-9.980573654174805,-2.618835210800171,-10.04077434539795,6.2875657081604,-18.617889404296875,-0.599922776222229,0.05747454985976219,0.045685771852731705,0.015950443223118782,0.12384514510631561,0.05493028461933136,0.050859928131103516,0.014674270525574684,0.13034020364284515,0.20999999344348907,0.40730828046798706,0.0,1.0,42.0,0.99,0.11,3.2739334106445312,0.20999999344348907
029_1007466021,29,25,0.38716575503349304,0.2051439881324768,0.07255450636148453,0.6718369722366333,0.15499481558799744,0.061882998794317245,0.05108291655778885,0.22383607923984528,0.004370284732431173,0.006577779538929462,0.0005653363768942654,0.016825931146740913,0.13310430943965912,0.04346315190196037,0.08057208359241486,0.1961890459060669,0.6775270700454712,0.1226702481508255,0.5019393563270569,0.8278703093528748,0.004795077256858349,0.002420103410258889,0.0023336189333349466,0.008141376078128815,0.32736045122146606,0.22880589962005615,0.029301639646291733,0.6561740636825562,0.005231086164712906,0.008462972939014435,0.0005548304761759937,0.012164805084466934,0.10236427187919617,0.09862761199474335,0.01800902932882309,0.28513363003730774,0.052600640803575516,0.0713702142238617,0.001124991336837411,0.17265599966049194,0.0023565536830574274,0.001700665452517569,0.00031987353577278554,0.004873558413237333,0.2224646359682083,0.1852593868970871,0.10843139886856079,0.5023166537284851,1.4551300182574778e-06,8.61820751651976e-07,5.346473130884988e-07,2.502381903468631e-06,2.556683284637984e-06,1.0147580269403988e-06,1.5333138208006858e-06,3.93418304156512e-06,0.12640927731990814,0.03561912104487419,0.08467865735292435,0.1700030416250229,10.73491096496582,3.7884578704833984,6.904815673828125,16.884132385253906,-6.659749984741211,3.468560218811035,-13.602683067321777,-3.2227847576141357,-13.862020492553711,3.5350308418273926,-16.4331111907959,-9.648185729980469,0.03452764451503754,0.023037420585751534,0.012997317127883434,0.06102431192994118,,,,,0.0,0.0,0.0,0.0,36.0,1.0,0.01,1.3335500955581665,0.0
029_1007466021,29,26,0.3347436785697937,0.2143656462430954,0.07312978804111481,0.6535742282867432,0.1870814710855484,0.0791047215461731,0.09823949635028839,0.2879524528980255,0.004016203340142965,0.004861876834183931,0.0004450854321476072,0.011126339435577393,0.12328243255615234,0.0419325977563858,0.07893915474414825,0.18064497411251068,0.541465163230896,0.2055893987417221,0.240325465798378,0.8008562326431274,0.016770396381616592,0.03590482845902443,0.0024750905577093363,0.02529161609709263,0.08640455454587936,0.10413511842489243,0.01532287709414959,0.21290992200374603,0.0050684548914432526,0.006617499515414238,8.658995648147538e-05,0.014450252056121826,0.03017549030482769,0.02452540397644043,0.010359084233641624,0.0654752105474472,0.08661715686321259,0.07650231570005417,0.005475957877933979,0.19969600439071655,0.02176467329263687,0.026729438453912735,0.0014911716571077704,0.06680384278297424,0.12690620124340057,0.11521310359239578,0.016115542501211166,0.28910431265830994,9.430825116396591e-07,5.69725955301692e-07,3.5263079212199955e-07,1.5547680050076451e-06,2.5523154363327194e-06,1.528823986518546e-06,1.3985958275952726e-06,3.7239317407511408e-06,0.06327367573976517,0.0260796956717968,0.03235109895467758,0.10194554924964905,8.211636543273926,2.5739974975585938,3.821657419204712,10.999505043029785,-2.8894824981689453,3.306871175765991,-6.528767108917236,0.8685857057571411,-11.119446754455566,4.0270094871521,-15.650277137756348,-6.123187065124512,0.04203014820814133,0.031115449965000153,0.016056787222623825,0.07427897304296494,0.09938459098339081,0.046102043241262436,0.03597670793533325,0.1557111293077469,0.15000000596046448,0.3570714294910431,0.0,1.0,54.0,0.86,0.01,1.8319274187088013,0.15000000596046448
029_1007466021,29,27,0.2737157344818115,0.18651042878627777,0.0328543446958065,0.5125430226325989,0.21696029603481293,0.0815422460436821,0.126698300242424,0.3453753888607025,0.007667848840355873,0.010442204773426056,0.000772405881434679,0.023069072514772415,0.15572449564933777,0.07122635841369629,0.0813591480255127,0.231674924492836,0.49346107244491577,0.21721503138542175,0.12196982651948929,0.6881520748138428,0.029540523886680603,0.060697294771671295,0.0045710070990026,0.0602564662694931,0.45453396439552307,0.26780712604522705,0.049423862248659134,0.8184068202972412,0.0012034957762807608,0.002623401116579771,3.273371476097964e-05,0.0030349448788911104,0.0478658452630043,0.028003988787531853,0.021242881193757057,0.08922004699707031,0.13641875982284546,0.1256333738565445,0.003318222239613533,0.3045898973941803,0.009194234386086464,0.015334280207753181,0.0003351205086801201,0.027335794642567635,0.1766214370727539,0.21946291625499725,0.0164381954818964,0.5046870708465576,2.0427387426025234e-06,1.8971725239680381e-06,4.335789185461181e-07,4.002766218036413e-06,3.0658513878734084e-06,1.9020029640159919e-06,1.4610938023906783e-06,5.274953309708508e-06,0.12736643850803375,0.05346471816301346,0.06543701142072678,0.18947771191596985,6.51919412612915,2.7562408447265625,2.747720956802368,10.292866706848145,-5.08888578414917,3.004267930984497,-8.634764671325684,-1.6871840953826904,-4.291694164276123,7.632593631744385,-12.581700325012207,5.513874530792236,0.06268101930618286,0.048286568373441696,0.02155749499797821,0.14289940893650055,,,,,0.019999999552965164,0.14000000059604645,0.0,0.0,42.0,0.79,0.19,2.5101747512817383,0.019999999552965164
